6.7968721392,0.5664060116,-3.0
6.7968721392,0.8496090174,-3.0
6.7968721392,1.1328120232,-3.0
6.7968721391999996,4.248045087,-3.0
6.7968721391999996,4.5312480928,-3.0
5.664060116,-0.8496090174,-2.0
5.664060116,-0.5664060116,-2.0
5.664060116,-0.2832030058,-2.0
5.0976541044,0.0,-2.0
4.8144510986,0.2832030058,-2.0
5.0976541044,0.5664060116,-2.0
5.0976541044,0.8496090174,-2.0
5.380857110200001,1.1328120232,-2.0
5.664060116,1.416015029,-2.0
3.1152330638000003,0.0,-1.0
3.1152330638000003,0.2832030058,-1.0
3.1152330638000003,0.5664060116,-1.0
3.1152330638000003,0.8496090174,-1.0
2.5488270522,1.1328120232,-1.0
2.832030058,1.416015029,-1.0
2.832030058,1.6992180348,-1.0
2.5488270522,1.9824210406000002,-1.0
2.5488270522,2.2656240464,-1.0
2.8320300580000004,2.5488270522,-1.0
3.3984360696,2.832030058,-1.0
3.1152330638000003,-0.5664060116,0.0
2.832030058,-0.2832030058,0.0
2.2656240464,0.0,0.0
2.5488270522,0.2832030058,0.0
2.2656240464,0.5664060116,0.0
2.2656240464,0.8496090174,0.0
2.2656240464,1.1328120232,0.0
2.2656240464,1.416015029,0.0
2.832030058,1.6992180348,0.0
2.832030058,1.9824210406000002,0.0
3.1152330638000003,-1.416015029,1.0
2.832030058,-1.1328120232,1.0
2.832030058,-0.8496090174,1.0
2.5488270522,-0.5664060116,1.0
2.5488270522,-0.2832030058,1.0
2.2656240464,0.0,1.0
2.2656240464,0.2832030058,1.0
2.2656240464,0.5664060116,1.0
2.832030058,0.8496090174,1.0
2.832030058,1.1328120232,1.0
2.5488270522000005,-1.6992180348,2.0
2.2656240464,-1.416015029,2.0
2.2656240464,-1.1328120232,2.0
2.5488270522,-0.8496090174,2.0
2.2656240464,-0.5664060116,2.0
1.9824210405999998,-0.2832030058,2.0
1.9824210405999998,0.0,2.0
1.9824210406,0.2832030058,2.0
1.9824210406000002,0.5664060116,2.0
1.9824210406000002,0.8496090174,2.0
1.9824210406000002,1.1328120232,2.0
2.832030058,1.416015029,2.0
2.5488270522,-1.416015029,3.0
2.2656240464,-1.1328120232,3.0
1.9824210406000002,-0.8496090174,3.0
1.9824210406000002,-0.5664060116,3.0
1.9824210406000002,-0.2832030058,3.0
1.6992180347999999,0.0,3.0
1.6992180347999999,0.2832030058,3.0
2.2656240464,0.5664060116,3.0
2.2656240464,0.8496090174,3.0
2.2656240464,-1.416015029,4.0
2.2656240464,-1.1328120232,4.0
1.9824210406,-0.8496090174,4.0
1.9824210406,-0.5664060116,4.0
1.4160150290000002,-0.2832030058,4.0
1.6992180348000003,0.0,4.0
1.6992180348000003,0.2832030058,4.0
1.9824210406000002,0.5664060116,4.0
2.2656240464,0.8496090174,4.0
2.832030058,-1.6992180348,5.0
2.5488270522,-1.416015029,5.0
1.9824210406000002,-1.1328120232,5.0
2.2656240464,-0.8496090174,5.0
1.9824210406,-0.5664060116,5.0
1.9824210406000002,-0.2832030058,5.0
1.9824210406000002,0.0,5.0
2.2656240464,0.2832030058,5.0
2.5488270522,0.5664060116,5.0
2.5488270522,0.8496090174,5.0
2.832030058,-1.6992180348,6.0
2.832030058,-1.416015029,6.0
2.2656240464,-1.1328120232,6.0
2.2656240464,-0.8496090174,6.0
1.9824210406,-0.5664060116,6.0
1.9824210406000002,-0.2832030058,6.0
1.9824210406000002,0.0,6.0
2.2656240464,0.2832030058,6.0
2.2656240464,0.5664060116,6.0
2.2656240464,0.8496090174,6.0
2.5488270522,1.1328120232,6.0
2.832030058,1.416015029,6.0
3.1152330638000003,-0.8496090174,7.0
2.5488270522000005,-0.5664060116,7.0
2.5488270522000005,-0.2832030058,7.0
2.2656240464,0.0,7.0
2.5488270522,0.2832030058,7.0
2.5488270522,0.5664060116,7.0
2.2656240464,0.8496090174,7.0
2.5488270522,1.1328120232,7.0
2.5488270522,1.416015029,7.0
2.8320300580000004,1.6992180348,7.0
4.248045087,-0.5664060116,8.0
3.9648420812000005,-0.2832030058,8.0
4.248045087,0.0,8.0
3.6816390754000006,0.2832030058,8.0
3.9648420812000005,0.5664060116,8.0
3.9648420812,0.8496090174,8.0
3.9648420812,1.1328120232,8.0
3.9648420812,1.416015029,8.0
4.248045087,1.6992180348,8.0
4.248045087,1.9824210406000002,8.0
4.5312480928,2.2656240464,8.0
4.5312480928,2.5488270522,8.0
5.0976541044,-0.2832030058,9.0
4.8144510986,0.0,9.0
4.8144510986,0.2832030058,9.0
4.8144510986,0.5664060116,9.0
4.248045087,0.8496090174,9.0
4.248045087,1.1328120232,9.0
4.5312480928,1.416015029,9.0
4.5312480928,1.6992180348,9.0
4.5312480928,1.9824210406000002,9.0
4.5312480928,2.2656240464,9.0
4.8144510986,2.5488270522,9.0
5.0976541044,2.832030058,9.0
6.5136691334000005,1.6992180348,10.0
6.5136691334000005,1.9824210406000002,10.0
6.5136691334000005,2.2656240464,10.0
6.5136691334000005,2.5488270522,10.0
6.7968721392,2.832030058,10.0
6.7968721392,3.1152330638000003,10.0
6.7968721392,3.3984360696,10.0
6.7968721392,3.6816390754,10.0
